added_utility,mean_mrs,mrs_less_equal_2,mrs_shift,onset_to_needle_mins,onset_to_puncture_mins
0.15324247764232693,2.157075132228388,0.5852421326017595,-0.8086178904274255,230.0,10.0
0.15089538669048277,2.1701129327354627,0.5827044314712772,-0.7955800899203509,240.0,10.0
0.14853094857742521,2.183203215044498,0.5801522185922939,-0.7824898076113155,250.0,10.0
0.14614931806687406,2.1963453108463202,0.5775859253547476,-0.7693477118094935,260.0,10.0
0.14375065828889735,2.2095385739370297,0.5750059949320697,-0.7561544487187842,270.0,10.0
0.14133514112531284,2.2227823784953133,0.572412882031419,-0.7429106441605,280.0,10.0
0.13890294759833424,2.2360761172400214,0.5698070526245337,-0.7296169054157918,290.0,10.0
0.1364542682607327,2.2494191994777872,0.5671889836594001,-0.7162738231780268,300.0,10.0
0.13398930358574887,2.2628110490506654,0.5645591627529952,-0.7028819736051483,310.0,10.0
0.1315082643549641,2.276251102193876,0.561918087865407,-0.6894419204619376,320.0,10.0
0.12901137204230756,2.289738805313794,0.5592662669556944,-0.6759542173420194,330.0,10.0
0.12649885919236875,2.3032736126963504,0.5566042176199002,-0.6624194099594634,340.0,10.0
0.12397096979116973,2.3168549841559303,0.5539324667116814,-0.6488380384998834,350.0,10.0
0.1214279596275554,2.330482382634778,0.5512515499460753,-0.6352106400210356,360.0,10.0
0.11887009664335883,2.344155271762761,0.548562011486969,-0.6215377508930527,370.0,10.0
0.1993877833947075,1.889765075656318,0.6357549981844971,-1.0759279469994953,0.0,20.0
0.19746810238415854,1.9013474014237939,0.6336408578539362,-1.0643456212320193,10.0,20.0
0.1955290992208546,1.9130052413594056,0.6315058230155355,-1.052687781296408,20.0,20.0
0.19357081518218563,1.924737324034245,0.6293500287854403,-1.0409556986215687,30.0,20.0
0.19159329476525402,1.936542392461322,0.627173622701889,-1.0291506301944915,40.0,20.0
0.1895965857121276,1.948419206406318,0.6249767648723019,-1.0172738162494959,50.0,20.0
0.18758073905266856,1.9603665445504999,0.6227596281079925,-1.0053264781053137,60.0,20.0
0.18554580916562088,1.9723832064958173,0.6205223980458954,-0.993309816159996,70.0,20.0
0.18349185385852948,1.9844680146032019,0.6182652732567225,-0.9812250080526118,80.0,20.0
0.18141893446694035,1.9966198156561752,0.6159884653389646,-0.9690732069996384,90.0,20.0
0.17932711597320913,2.0088374823429724,0.6136921989981796,-0.9568555403128411,100.0,20.0
0.1772164671451158,2.0211199145515106,0.6113767121110214,-0.9445731081043032,110.0,20.0
0.17508706069435456,2.033466040472684,0.6090422557734873,-0.9322269821831295,120.0,20.0
0.17293897345483752,2.0458748175086243,0.6066890943328832,-0.919818205147189,130.0,20.0
0.17077228658061866,2.058345232983696,0.6043175054030325,-0.9073477896721174,140.0,20.0
0.16858708576311354,2.0708763046571512,0.60192777986228,-0.8948167179986624,150.0,20.0
0.16638346146716343,2.0834670810374556,0.5995202218338771,-0.882225941618358,160.0,20.0
0.16416150918536457,2.096116641499394,0.5970951486483601,-0.8695763811564196,170.0,20.0
0.16192132970995987,2.10882409620609,0.5946528907875748,-0.8568689264497236,180.0,20.0
0.1596630294214727,2.1215885858390715,0.5921937918100311,-0.8441044368167422,190.0,20.0
0.15738672059314524,2.134409281140449,0.5897182082573157,-0.8312837415153644,200.0,20.0
0.1550925217101391,2.1472853822721616,0.587226509541327,-0.8184076403836518,210.0,20.0
0.15278055780234662,2.1602161179980524,0.5847190778121429,-0.8054769046577609,220.0,20.0
0.15045096078956927,2.1732007446952952,0.5821963078063719,-0.7924922779605186,230.0,20.0
0.1481038698377251,2.1862385452023694,0.5796586066758895,-0.7794544774534441,240.0,20.0
0.14573943172466755,2.1993288275114047,0.5771063937969063,-0.7663641951444087,250.0,20.0
0.14335780121411637,2.212470923313227,0.57454010055936,-0.7532220993425865,260.0,20.0
0.1409591414361397,2.2256641864039364,0.571960170136682,-0.7400288362518773,270.0,20.0
0.13854362427255515,2.2389079909622205,0.5693670572360313,-0.7267850316935931,280.0,20.0
0.13611143074557655,2.2522017297069286,0.5667612278291461,-0.713491292948885,290.0,20.0
0.13366275140797504,2.2655448119446935,0.5641431588640125,-0.7001482107111199,300.0,20.0
0.13119778673299118,2.2789366615175726,0.5615133379576076,-0.6867563611382413,310.0,20.0
0.12871674750220644,2.292376714660783,0.5588722630700194,-0.6733163079950307,320.0,20.0
0.1262198551895499,2.305864417780701,0.5562204421603067,-0.6598286048751125,330.0,20.0
0.12370734233961107,2.319399225163257,0.5535583928245125,-0.6462937974925564,340.0,20.0
0.12117945293841206,2.332980596622837,0.5508866419162938,-0.6327124260329765,350.0,20.0
0.11863644277479772,2.346607995101685,0.5482057251506877,-0.6190850275541286,360.0,20.0
0.11607857979060116,2.3602808842296676,0.5455161866915814,-0.6054121384261458,370.0,20.0
0.19659115916243045,1.9058551943688036,0.6327035641945864,-1.0598378282870105,0.0,30.0
0.1946714781518814,1.9174375201362794,0.6305894238640255,-1.0482555025195344,10.0,30.0
0.19273247498857746,1.9290953600718905,0.6284543890256248,-1.036597662583923,20.0,30.0
0.19077419094990852,1.9408274427467302,0.6262985947955297,-1.0248655799090836,30.0,30.0
0.18879667053297688,1.9526325111738074,0.6241221887119783,-1.0130605114820064,40.0,30.0
0.18679996147985048,1.9645093251188028,0.6219253308823912,-1.0011836975370108,50.0,30.0
0.1847841148203915,1.976456663262985,0.6197081941180816,-0.9892363593928287,60.0,30.0
0.1827491849333438,1.9884733252083027,0.6174709640559847,-0.977219697447511,70.0,30.0
0.18069522962625237,2.0005581333156868,0.6152138392668117,-0.9651348893401268,80.0,30.0
0.17862231023466327,2.0127099343686603,0.6129370313490539,-0.9529830882871533,90.0,30.0
0.17653049174093202,2.0249276010554573,0.6106407650082689,-0.940765421600356,100.0,30.0
0.1744198429128387,2.0372100332639955,0.6083252781211107,-0.9284829893918181,110.0,30.0
0.17229043646207745,2.0495561591851694,0.6059908217835765,-0.9161368634706445,120.0,30.0
0.1701423492225604,2.0619649362211097,0.6036376603429725,-0.903728086434704,130.0,30.0
0.16797566234834155,2.0744353516961818,0.6012660714131218,-0.8912576709596323,140.0,30.0
0.16579046153083643,2.0869664233696366,0.5988763458723693,-0.8787265992861772,150.0,30.0
0.16358683723488632,2.0995571997499405,0.5964687878439664,-0.866135822905873,160.0,30.0
0.16136488495308746,2.1122067602118793,0.5940437146584494,-0.8534862624439346,170.0,30.0
0.1591247054776828,2.1249142149185754,0.5916014567976641,-0.8407788077372386,180.0,30.0
0.1568664051891956,2.1376787045515564,0.5891423578201204,-0.8280143181042571,190.0,30.0
0.15459009636086812,2.150499399852934,0.5866667742674049,-0.8151936228028794,200.0,30.0
0.15229589747786204,2.163375500984647,0.5841750755514163,-0.8023175216711667,210.0,30.0
0.1499839335700695,2.176306236710538,0.5816676438222322,-0.7893867859452759,220.0,30.0
0.14765433655729218,2.18929086340778,0.5791448738164612,-0.7764021592480335,230.0,30.0
0.14530724560544803,2.2023286639148547,0.5766071726859789,-0.7633643587409591,240.0,30.0
0.14294280749239047,2.21541894622389,0.5740549598069956,-0.7502740764319237,250.0,30.0
0.14056117698183931,2.2285610420257123,0.5714886665694493,-0.7371319806301015,260.0,30.0
0.1381625172038626,2.2417543051164213,0.5689087361467714,-0.7239387175393922,270.0,30.0
0.13574700004027807,2.2549981096747054,0.5663156232461207,-0.710694912981108,280.0,30.0
0.13331480651329947,2.2682918484194134,0.5637097938392354,-0.6974011742364,290.0,30.0
0.13086612717569793,2.2816349306571793,0.5610917248741017,-0.6840580919986348,300.0,30.0
0.1284011625007141,2.2950267802300575,0.5584619039676969,-0.6706662424257562,310.0,30.0
0.12592012326992935,2.308466833373268,0.5558208290801087,-0.6572261892825456,320.0,30.0
0.12342323095727281,2.321954536493186,0.553169008170396,-0.6437384861626275,330.0,30.0
0.12091071810733399,2.335489343875742,0.5505069588346018,-0.6302036787800713,340.0,30.0
0.11838282870613498,2.3490707153353223,0.5478352079263831,-0.6166223073204915,350.0,30.0
0.11583981854252064,2.3626981138141696,0.545154291160777,-0.6029949088416435,360.0,30.0
0.11328195555832407,2.376371002942153,0.5424647527016707,-0.5893220197136607,370.0,30.0
0.19379023723988542,1.9219047153050892,0.6296475673191726,-1.0437883073507246,0.0,40.0
0.19187055622933646,1.933487041072565,0.6275334269886115,-1.0322059815832485,10.0,40.0
0.18993155306603252,1.9451448810081762,0.625398392150211,-1.0205481416476372,20.0,40.0
0.18797326902736355,1.9568769636830161,0.6232425979201157,-1.008816058972798,30.0,40.0
0.18599574861043194,1.968682032110093,0.6210661918365643,-0.9970109905457206,40.0,40.0
0.18399903955730554,1.9805588460550885,0.6188693340069772,-0.9851341766007251,50.0,40.0
0.18198319289784648,1.9925061841992704,0.6166521972426678,-0.973186838456543,60.0,40.0
0.17994826301079883,2.004522846144588,0.6144149671805706,-0.9611701765112253,70.0,40.0
0.1778943077037074,2.0166076542519726,0.6121578423913979,-0.9490853684038411,80.0,40.0
0.17582138831211827,2.0287594553049457,0.60988103447364,-0.9369335673508676,90.0,40.0
0.17372956981838708,2.040977121991743,0.607584768132855,-0.9247159006640704,100.0,40.0
0.1716189209902937,2.053259554200281,0.6052692812456967,-0.9124334684555324,110.0,40.0
0.16948951453953245,2.065605680121455,0.6029348249081627,-0.9000873425343587,120.0,40.0
0.16734142730001542,2.0780144571573955,0.6005816634675586,-0.8876785654984183,130.0,40.0
0.1651747404257966,2.090484872632467,0.5982100745377079,-0.8752081500233465,140.0,40.0
0.16298953960829143,2.103015944305922,0.5958203489969555,-0.8626770783498915,150.0,40.0
0.16078591531234132,2.1156067206862263,0.5934127909685525,-0.8500863019695872,160.0,40.0
0.15856396303054252,2.1282562811481647,0.5909877177830355,-0.8374367415076488,170.0,40.0
0.15632378355513782,2.1409637358548608,0.58854545992225,-0.8247292868009528,180.0,40.0
0.15406548326665065,2.1537282254878423,0.5860863609447063,-0.8119647971679713,190.0,40.0
0.15178917443832318,2.1665489207892197,0.583610777391991,-0.7991441018665937,200.0,40.0
0.14949497555531704,2.179425021920933,0.5811190786760024,-0.786268000734881,210.0,40.0
0.14718301164752454,2.1923557576468236,0.5786116469468183,-0.7733372650089901,220.0,40.0
0.1448534146347472,2.2053403843440655,0.5760888769410473,-0.7603526383117477,230.0,40.0
0.14250632368290303,2.2183781848511406,0.573551175810565,-0.7473148378046733,240.0,40.0
0.14014188556984547,2.231468467160176,0.5709989629315817,-0.7342245554956379,250.0,40.0
0.13776025505929432,2.244610562961998,0.5684326696940354,-0.7210824596938158,260.0,40.0
0.1353615952813176,2.257803826052707,0.5658527392713575,-0.7078891966031065,270.0,40.0
0.1329460781177331,2.2710476306109912,0.5632596263707068,-0.6946453920448223,280.0,40.0
0.1305138845907545,2.2843413693556993,0.5606537969638214,-0.6813516533001143,290.0,40.0
0.12806520525315296,2.2976844515934647,0.5580357279986878,-0.668008571062349,300.0,40.0
0.12560024057816913,2.311076301166343,0.555405907092283,-0.6546167214894705,310.0,40.0
0.12311920134738438,2.3245163543095537,0.5527648322046947,-0.64117666834626,320.0,40.0
0.12062230903472783,2.338004057429472,0.5501130112949821,-0.6276889652263419,330.0,40.0
0.118109796184789,2.3515388648120283,0.547450961959188,-0.6141541578437856,340.0,40.0
0.11558190678359,2.365120236271608,0.5447792110509692,-0.6005727863842057,350.0,40.0
0.11303889661997565,2.378747634750456,0.542098294285363,-0.5869453879053579,360.0,40.0
0.11048103363577907,2.392420523878439,0.5394087558262568,-0.573272498777375,370.0,40.0
0.190985810470087,1.9379087969669917,0.6265880601697206,-1.0277842256888219,0.0,50.0
0.18906612945953796,1.9494911227344678,0.6244739198391595,-1.0162018999213456,10.0,50.0
0.18712712629623401,1.9611489626700789,0.622338885000759,-1.0045440599857343,20.0,50.0
0.18516884225756508,1.9728810453449186,0.6201830907706638,-0.9928119773108951,30.0,50.0
0.18319132184063344,1.9846861137719956,0.6180066846871124,-0.9810069088838177,40.0,50.0
0.18119461278750704,1.9965629277169914,0.6158098268575254,-0.9691300949388223,50.0,50.0
0.17917876612804806,2.0085102658611733,0.6135926900932158,-0.9571827567946402,60.0,50.0
0.17714383624100036,2.020526927806491,0.6113554600311186,-0.9451660948493225,70.0,50.0
0.17508988093390893,2.0326117359138753,0.6090983352419459,-0.9330812867419384,80.0,50.0
0.17301696154231985,2.044763536966849,0.606821527324188,-0.9209294856889647,90.0,50.0
0.17092514304858858,2.056981203653646,0.604525260983403,-0.9087118190021676,100.0,50.0
0.16881449422049527,2.069263635862184,0.6022097740962448,-0.8964293867936295,110.0,50.0
0.166685087769734,2.081609761783358,0.5998753177587107,-0.8840832608724559,120.0,50.0
0.16453700053021697,2.0940185388192982,0.5975221563181067,-0.8716744838365155,130.0,50.0
0.1623703136559981,2.10648895429437,0.5951505673882559,-0.8592040683614438,140.0,50.0
0.160185112838493,2.119020025967825,0.5927608418475034,-0.8466729966879887,150.0,50.0
0.15798148854254287,2.131610802348129,0.5903532838191005,-0.8340822203076845,160.0,50.0
0.155759536260744,2.144260362810068,0.5879282106335835,-0.8214326598457459,170.0,50.0
0.15351935678533932,2.1569678175167635,0.5854859527727981,-0.8087252051390499,180.0,50.0
0.15126105649685215,2.169732307149745,0.5830268537952544,-0.7959607155060685,190.0,50.0
0.14898474766852468,2.1825530024511224,0.580551270242539,-0.7831400202046911,200.0,50.0
0.14669054878551857,2.195429103582835,0.5780595715265504,-0.7702639190729781,210.0,50.0
0.14437858487772603,2.2083598393087263,0.5755521397973664,-0.7573331833470874,220.0,50.0
0.1420489878649487,2.2213444660059687,0.5730293697915954,-0.7443485566498451,230.0,50.0
0.13970189691310456,2.234382266513043,0.570491668661113,-0.7313107561427705,240.0,50.0
0.137337458800047,2.2474725488220786,0.5679394557821297,-0.7182204738337351,250.0,50.0
0.13495582828949584,2.2606146446239004,0.5653731625445835,-0.705078378031913,260.0,50.0
0.1325571685115191,2.27380790771461,0.5627932321219055,-0.6918851149412039,270.0,50.0
0.1301416513479346,2.287051712272894,0.5602001192212548,-0.6786413103829195,280.0,50.0
0.127709457820956,2.300345451017602,0.5575942898143695,-0.6653475716382115,290.0,50.0
0.12526077848335446,2.3136885332553674,0.5549762208492359,-0.6520044894004463,300.0,50.0
0.12279581380837062,2.327080382828246,0.5523463999428311,-0.6386126398275678,310.0,50.0
0.1203147745775859,2.3405204359714564,0.5497053250552428,-0.6251725866843572,320.0,50.0
0.11781788226492934,2.3540081390913747,0.5470535041455301,-0.6116848835644391,330.0,50.0
0.11530536941499052,2.3675429464739306,0.5443914548097359,-0.5981500761818829,340.0,50.0
0.11277748001379151,2.3811243179335104,0.5417197039015171,-0.5845687047223029,350.0,50.0
0.11023446985017715,2.3947517164123586,0.5390387871359111,-0.5709413062434551,360.0,50.0
0.10767660686598059,2.4084246055403415,0.5363492486768049,-0.5572684171154723,370.0,50.0
0.1881786544421064,1.9538628615209246,0.6235261002158565,-1.0118301611348888,0.0,60.0
0.18625897343155745,1.9654451872884007,0.6214119598852955,-1.0002478353674127,10.0,60.0
0.1843199702682535,1.9771030272240122,0.6192769250468949,-0.9885899954318014,20.0,60.0
0.18236168622958454,1.9888351098988515,0.6171211308167999,-0.976857912756962,30.0,60.0
0.18038416581265293,2.000640178325929,0.6149447247332485,-0.9650528443298848,40.0,60.0
0.1783874567595265,2.0125169922709243,0.6127478669036613,-0.9531760303848892,50.0,60.0
0.17637161010006747,2.0244643304151064,0.6105307301393519,-0.9412286922407072,60.0,60.0
0.17433668021301982,2.036480992360424,0.6082935000772548,-0.9292120302953895,70.0,60.0
0.17228272490592839,2.0485658004678085,0.606036375288082,-0.9171272221880052,80.0,60.0
0.17020980551433926,2.060717601520782,0.603759567370324,-0.9049754211350317,90.0,60.0
0.16811798702060804,2.072935268207579,0.6014633010295389,-0.8927577544482345,100.0,60.0
0.1660073381925147,2.085217700416117,0.5991478141423807,-0.8804753222396965,110.0,60.0
0.16387793174175347,2.0975638263372907,0.5968133578048467,-0.8681291963185229,120.0,60.0
0.16172984450223643,2.109972603373231,0.5944601963642426,-0.8557204192825825,130.0,60.0
0.15956315762801757,2.1224430188483026,0.592088607434392,-0.8432500038075107,140.0,60.0
0.15737795681051245,2.134974090521758,0.5896988818936394,-0.8307189321340557,150.0,60.0
0.15517433251456234,2.147564866902062,0.5872913238652365,-0.8181281557537514,160.0,60.0
0.15295238023276347,2.1602144273640005,0.5848662506797194,-0.805478595291813,170.0,60.0
0.1507122007573588,2.1729218820706966,0.5824239928189341,-0.792771140585117,180.0,60.0
0.1484539004688716,2.185686371703678,0.5799648938413904,-0.7800066509521355,190.0,60.0
0.14617759164054414,2.1985070670050555,0.577489310288675,-0.7671859556507579,200.0,60.0
0.14388339275753803,2.2113831681367686,0.5749976115726865,-0.7543098545190451,210.0,60.0
0.14157142884974552,2.224313903862659,0.5724901798435024,-0.7413791187931543,220.0,60.0
0.1392418318369682,2.237298530559902,0.5699674098377313,-0.7283944920959119,230.0,60.0
0.13689474088512402,2.250336331066976,0.567429708707249,-0.7153566915888375,240.0,60.0
0.13453030277206646,2.2634266133760113,0.5648774958282657,-0.7022664092798021,250.0,60.0
0.1321486722615153,2.2765687091778335,0.5623112025907194,-0.68912431347798,260.0,60.0
0.1297500124835386,2.289761972268543,0.5597312721680414,-0.6759310503872706,270.0,60.0
0.12733449531995408,2.303005776826827,0.5571381592673907,-0.6626872458289864,280.0,60.0
0.12490230179297547,2.316299515571535,0.5545323298605055,-0.6493935070842785,290.0,60.0
0.12245362245537394,2.3296425978093,0.5519142608953719,-0.6360504248465132,300.0,60.0
0.1199886577803901,2.343034447382179,0.549284439988967,-0.6226585752736347,310.0,60.0
0.11750761854960537,2.3564745005253895,0.5466433651013788,-0.609218522130424,320.0,60.0
0.11501072623694882,2.3699622036453074,0.5439915441916662,-0.5957308190105058,330.0,60.0
0.11249821338701,2.3834970110278637,0.5413294948558719,-0.5821960116279498,340.0,60.0
0.10997032398581098,2.3970783824874435,0.5386577439476532,-0.5686146401683699,350.0,60.0
0.10742731382219663,2.4107057809662917,0.5359768271820471,-0.5549872416895221,360.0,60.0
0.10486945083800006,2.424378670094274,0.5332872887229408,-0.5413143525615391,370.0,60.0
0.18536952720483058,1.9697625945767405,0.6204627483268144,-0.9959304280790732,0.0,70.0
0.1834498461942816,1.9813449203442166,0.6183486079962534,-0.9843481023115971,10.0,70.0
0.18151084303097764,1.9930027602798277,0.6162135731578527,-0.9726902623759858,20.0,70.0
0.17955255899230868,2.0047348429546674,0.6140577789277577,-0.9609581797011465,30.0,70.0
0.17757503857537704,2.0165399113817446,0.6118813728442063,-0.9491531112740692,40.0,70.0
0.17557832952225066,2.02841672532674,0.6096845150146192,-0.9372762973290736,50.0,70.0
0.17356248286279163,2.040364063470922,0.6074673782503096,-0.9253289591848916,60.0,70.0
0.17152755297574393,2.05238072541624,0.6052301481882125,-0.9133122972395739,70.0,70.0
0.1694735976686525,2.064465533523624,0.6029730233990397,-0.9012274891321896,80.0,70.0
0.16740067827706342,2.0766173345765973,0.6006962154812817,-0.8890756880792161,90.0,70.0
0.16530885978333215,2.0888350012633947,0.5983999491404969,-0.8768580213924189,100.0,70.0
0.16319821095523884,2.1011174334719325,0.5960844622533386,-0.8645755891838809,110.0,70.0
0.16106880450447758,2.1134635593931064,0.5937500059158045,-0.8522294632627072,120.0,70.0
0.15892071726496057,2.125872336429047,0.5913968444752004,-0.8398206862267669,130.0,70.0
0.15675403039074168,2.1383427519041187,0.5890252555453497,-0.8273502707516952,140.0,70.0
0.1545688295732366,2.1508738235775735,0.5866355300045972,-0.8148191990782401,150.0,70.0
0.15236520527728645,2.163464599957878,0.5842279719761942,-0.8022284226979359,160.0,70.0
0.15014325299548759,2.176114160419816,0.5818028987906774,-0.7895788622359973,170.0,70.0
0.14790307352008294,2.1888216151265123,0.579360640929892,-0.7768714075293014,180.0,70.0
0.14564477323159572,2.201586104759494,0.5769015419523483,-0.7641069178963199,190.0,70.0
0.14336846440326828,2.214406800060871,0.5744259583996328,-0.7512862225949424,200.0,70.0
0.14107426552026217,2.2272829011925843,0.5719342596836443,-0.7384101214632295,210.0,70.0
0.13876230161246964,2.240213636918475,0.5694268279544602,-0.7254793857373388,220.0,70.0
0.13643270459969234,2.2531982636157175,0.5669040579486891,-0.7124947590400964,230.0,70.0
0.13408561364784816,2.2662360641227917,0.5643663568182069,-0.6994569585330218,240.0,70.0
0.1317211755347906,2.2793263464318274,0.5618141439392236,-0.6863666762239864,250.0,70.0
0.12933954502423944,2.292468442233649,0.5592478507016773,-0.6732245804221645,260.0,70.0
0.12694088524626274,2.3056617053243587,0.5566679202789994,-0.660031317331455,270.0,70.0
0.12452536808267818,2.3189055098826428,0.5540748073783487,-0.6467875127731709,280.0,70.0
0.12209317455569958,2.332199248627351,0.5514689779714633,-0.6334937740284627,290.0,70.0
0.11964449521809807,2.345542330865116,0.5488509090063297,-0.6201506917906976,300.0,70.0
0.11717953054311424,2.3589341804379944,0.5462210880999249,-0.6067588422178191,310.0,70.0
0.1146984913123295,2.372374233581205,0.5435800132123366,-0.5933187890746084,320.0,70.0
0.11220159899967294,2.3858619367011236,0.540928192302624,-0.5798310859546904,330.0,70.0
0.10968908614973413,2.3993967440836794,0.5382661429668297,-0.5662962785721342,340.0,70.0
0.10716119674853512,2.4129781155432592,0.535594392058611,-0.5527149071125543,350.0,70.0
0.10461818658492077,2.426605514022107,0.5329134752930049,-0.5390875086337065,360.0,70.0
0.1020603236007242,2.4402784031500904,0.5302239368338987,-0.5254146195057237,370.0,70.0
0.18255916909491116,1.985603943691733,0.6173990673028803,-0.9800890789640808,0.0,80.0
0.1806394880843622,1.9971862694592089,0.6152849269723193,-0.9685067531966047,10.0,80.0
0.17870048492105825,2.00884410939482,0.6131498921339188,-0.9568489132609934,20.0,80.0
0.17674220088238926,2.02057619206966,0.6109940979038235,-0.9451168305861541,30.0,80.0
0.17476468046545765,2.0323812604967366,0.6088176918202722,-0.9333117621590769,40.0,80.0
0.17276797141233124,2.0442580744417325,0.6066208339906852,-0.9214349482140812,50.0,80.0
0.17075212475287221,2.0562054125859146,0.6044036972263757,-0.9094876100698992,60.0,80.0
0.16871719486582454,2.0682220745312323,0.6021664671642785,-0.8974709481245815,70.0,80.0
0.1666632395587331,2.0803068826386166,0.5999093423751057,-0.8853861400171973,80.0,80.0
